high_activity,packets_ratio,source_port,low_activity,bytes_ratio,destination_port,nat_destination_port,elapsed_time_(sec),nat_source_port,burst_transfer,bytes_per_sec,action
0,1.0,53641,0,70.0,16605,16605,5,52302,0,13.999997200000559,allow
0,0.6666666666666666,50017,0,0.47549019607843135,53,53,36,24863,0,8.333333101851858,allow
0,1.135135135135135,56391,0,0.7688734030197445,443,443,202,8649,0,67.85148481261642,allow
0,1.0,55174,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60115,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,10216,0,66.0,11392,0,0,0,0,66000000.0,deny
0,1.0,41447,0,62.0,64147,0,0,0,0,62000000.0,deny
0,1.0,24838,0,60.0,39828,0,0,0,0,60000000.0,deny
0,1.0,14309,0,146.0,56205,0,0,0,0,146000000.0,deny
0,1.0,55502,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55498,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,60106,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,52563,0,74.0,17235,0,0,0,0,74000000.0,deny
0,1.0,60102,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60099,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60096,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55165,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55497,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,53020,0,159.0,61903,0,0,0,0,159000000.0,deny
0,1.0,55163,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,64240,0,62.0,50584,0,0,0,0,62000000.0,deny
0,1.0,55162,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55161,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60093,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55160,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55158,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55156,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60084,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60086,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,51424,0,62.0,30188,0,0,0,0,62000000.0,deny
0,1.0,55489,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55485,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55484,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55481,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,542,0,62.0,46783,0,0,0,0,62000000.0,deny
0,1.0,63814,0,60.0,81,0,0,0,0,60000000.0,deny
0,1.0,55478,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.5,38338,0,5.666666666666667,443,443,0,60739,0,499000000.0,allow
0,1.5,53853,0,5.666666666666667,443,443,0,38658,0,499000000.0,allow
0,1.5,53852,0,5.666666666666667,443,443,0,26865,0,499000000.0,allow
0,1.5,38337,0,5.666666666666667,443,443,1,4269,0,498.99950100049904,allow
0,1.0,55479,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55476,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55142,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55141,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55137,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,64940,0,62.0,26467,0,0,0,0,62000000.0,deny
0,1.0,58687,0,143.0,12883,0,0,0,0,143000000.0,deny
0,1.0,60077,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60076,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,21844,0,146.0,50584,0,0,0,0,146000000.0,deny
0,1.0,55473,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,60075,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,32424,0,146.0,50584,0,0,0,0,146000000.0,deny
0,1.0,55470,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,52699,0,62.0,26467,0,0,0,0,62000000.0,deny
0,1.0,55469,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55466,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55120,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,26851,0,146.0,59858,0,0,0,0,146000000.0,deny
0,1.0,57853,0,62.0,64147,0,0,0,0,62000000.0,deny
0,1.0,23531,0,146.0,31573,0,0,0,0,146000000.0,deny
0,1.0,60074,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60064,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60059,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,44098,0,60.0,1433,0,0,0,0,60000000.0,deny
0,1.0,55116,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,51172,0,66.0,44847,0,0,0,0,66000000.0,deny
0,1.0,55454,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55106,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55107,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55102,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55101,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,59459,0,66.0,37807,0,0,0,0,66000000.0,deny
0,1.0,55099,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55447,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,17027,0,62.0,1,0,0,0,0,62000000.0,deny
0,1.0,50624,0,66.0,26467,0,0,0,0,66000000.0,deny
0,1.0,55445,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,60133,0,62.0,1,0,0,0,0,62000000.0,deny
0,1.0,55093,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,63956,0,145.0,44512,0,0,0,0,145000000.0,deny
0,1.0,55437,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56966,0,62.0,35440,0,0,0,0,62000000.0,deny
0,1.0,55427,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,57943,0,60.0,1433,0,0,0,0,60000000.0,deny
0,1.0,55086,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,1025,0,62.0,35447,0,0,0,0,62000000.0,deny
0,1.0,52618,0,146.0,23718,0,0,0,0,146000000.0,deny
0,1.0,42034,0,145.0,28189,0,0,0,0,145000000.0,deny
0,1.0,55079,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60036,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60035,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55078,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55422,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55419,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55417,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55416,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55420,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55421,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55418,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55415,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,50419,0,62.0,26467,0,0,0,0,62000000.0,deny
0,1.0,59833,0,107.0,48817,0,0,0,0,107000000.0,deny
0,1.0,62649,0,148.0,48817,0,0,0,0,148000000.0,deny
0,1.0,20894,0,62.0,51505,0,0,0,0,62000000.0,deny
0,2.0,51823,0,66.0,15843,15843,9,53132,0,7.33333251851861,allow
0,3.0,51822,0,136.0,12637,12637,14,54729,0,9.714285020408214,allow
0,0.5,50409,0,0.13137557959814528,53,53,30,47032,0,24.36666585444447,allow
0,1.0,55771,0,0.2470049330514447,80,80,20,55771,0,176.89999115500044,allow
0,0.793801119242359,55002,0,0.03203299334050453,80,80,208,41422,1,52270.143979470464,allow
0,0.6086956521739131,59985,0,0.061452513966480445,443,443,144,16838,0,178.11805431862462,allow
0,0.9,34628,0,0.190946348733234,443,443,27,42980,0,236.74073197256547,allow
0,0.5,45119,0,1.1475409836065573,15000,15000,5,61352,0,25.99999480000104,allow
0,1.0,53640,0,70.0,28937,28937,5,28393,0,13.999997200000559,allow
0,1.2857142857142858,43972,0,4.053333333333334,80,80,15,64832,0,126.26665824888946,allow
0,0.8181818181818182,49420,0,0.2949604743083004,443,443,40,13090,0,131.0249967243751,allow
0,0.5,48272,0,1.1475409836065573,15000,15000,5,32471,0,25.99999480000104,allow
0,0.7272727272727273,61412,0,0.1851585014409222,443,443,28,58094,0,176.2142794209186,allow
0,0.9,34625,0,0.1909107841311231,443,443,27,10799,0,236.77776900823076,allow
0,1.25,60039,0,2.0105263157894737,80,80,142,53912,0,24.161971660831185,allow
0,1.0,60053,0,1.004396984924623,443,443,142,33088,0,22.46478857419163,allow
0,0.9375,60023,0,0.9387918924342765,443,443,144,8218,0,67.08333286747686,allow
0,0.5,56710,0,1.0319148936170213,53,53,31,43417,0,6.129032060353804,allow
0,0.5,65143,0,1.032967032967033,53,53,30,7897,0,6.1333331288888955,allow
0,1.1666666666666667,56811,0,1.0396505376344085,44008,44008,16,31634,0,189.62498814843823,allow
0,2.0,53126,0,70.0,47035,47035,8,16520,0,8.749998906250138,allow
0,0.7272727272727273,61413,0,0.18520297862118665,443,443,28,10754,0,176.17856513647982,allow
0,0.5,49921,0,1.0285714285714285,53,53,31,38148,0,6.838709456815824,allow
0,1.0555555555555556,10077,0,0.7322672577580748,443,443,347,21308,0,31.527377430756836,allow
0,0.5,57394,0,1.0326086956521738,53,53,31,16872,0,5.999999806451619,allow
0,0.5,54962,0,1.032258064516129,53,53,30,32571,0,6.266666457777784,allow
0,1.0,50311,0,0.9625668449197861,80,80,57,32414,0,6.421052518928904,allow
0,0.5,55656,0,0.1443609022556391,53,53,30,20503,0,25.333332488888917,allow
0,0.5,64381,0,1.0309278350515463,53,53,30,47350,0,6.533333115555562,allow
0,0.5,51615,0,1.1475409836065573,15000,15000,5,33004,0,25.99999480000104,allow
0,1.2222222222222223,58172,0,0.5567400275103164,443,443,26,58172,0,174.07691638165704,allow
0,0.5,47165,0,1.1475409836065573,15000,15000,5,50664,0,25.99999480000104,allow
0,0.8571428571428571,61423,0,1.121904761904762,443,443,28,8022,0,39.74999858035719,allow
0,1.2,60051,0,1.7157464212678937,80,80,142,25182,0,9.345070356724857,allow
0,1.0,60418,0,70.0,39537,39537,5,10622,0,13.999997200000559,allow
0,1.2,50403,0,0.3529772866789441,8080,8080,15,50403,0,146.8666568755562,allow
0,0.5,53835,0,1.1475409836065573,15000,15000,5,42611,0,25.99999480000104,allow
0,1.2222222222222223,52544,0,0.5433287482806052,443,443,26,52544,0,172.57691643934936,allow
0,1.1666666666666667,59983,0,0.8055842812823164,80,80,144,41468,0,12.118055471402393,allow
0,0.5,55484,0,0.1392,53,53,30,28906,0,23.699999210000026,allow
0,0.8888888888888888,59997,0,0.8358298382264829,443,443,144,62198,0,21.270833185619214,allow
0,1.0,60022,0,1.0576285240464345,443,443,144,54871,0,34.458333094039354,allow
0,0.5,56548,0,1.030612244897959,53,53,31,6954,0,6.387096568158175,allow
0,0.5,56728,0,1.037037037037037,53,53,31,35265,0,5.290322409989599,allow
0,0.5,56183,0,1.0348837209302326,53,53,31,46991,0,5.612903044745063,allow
0,1.4,61431,0,2.034632034632035,443,443,28,2753,0,50.03571249872455,allow
0,0.5,47088,0,1.278688524590164,15000,15000,6,21651,0,22.999996166667305,allow
0,1.0,41543,0,78.0,443,443,5,50786,0,15.599996880000624,allow
0,0.8571428571428571,61424,0,1.1092278719397364,443,443,28,36108,0,39.964284286989844,allow
0,0.7083333333333334,60049,0,0.332666110647762,443,443,142,36353,0,168.78168895224164,allow
0,0.8888888888888888,59999,0,0.7210615471485037,443,443,144,56048,0,21.15972207527971,allow
0,0.5,52028,0,0.2956204379562044,53,0,30,0,0,11.79999960666668,allow
0,0.5,55580,0,0.15859030837004406,53,53,30,22194,0,26.26666579111114,allow
0,0.8333333333333334,60012,0,0.6768229166666667,443,443,144,29771,0,44.7083330228588,allow
0,0.5,57005,0,0.14736842105263157,53,53,30,24332,0,25.39999915333336,allow
0,0.5,56262,0,0.14332247557003258,53,53,30,49362,0,23.366665887777803,allow
0,0.5,60000,0,0.05976990279315861,443,443,144,1189,0,239.23610944974925,allow
0,1.0,49995,1,99.0,53,53,30,4642,0,3.2999998900000036,allow
0,1.0,36453,0,0.573738680465718,443,443,18,24873,0,405.4444219197543,allow
0,0.8,50310,0,0.11173028698801894,80,80,57,55858,0,139.98245368451836,allow
0,0.5,52606,0,0.6842105263157895,53,0,30,0,0,7.433333085555564,allow
0,0.5,55431,0,1.0315789473684212,53,53,30,28791,0,6.399999786666673,allow
0,0.5,56928,0,1.035294117647059,53,53,30,33620,0,5.733333142222229,allow
0,0.5,57018,0,1.0357142857142858,53,53,30,1950,0,5.666666477777784,allow
0,0.5,64790,0,1.0333333333333334,53,53,30,30667,0,6.066666464444451,allow
0,0.5,57281,0,1.035294117647059,53,53,30,42469,0,5.733333142222229,allow
0,0.5,55534,0,1.036144578313253,53,53,30,23781,0,5.59999981333334,allow
0,0.5,57246,0,1.0333333333333334,53,53,31,53043,0,5.870967552549434,allow
0,0.5,56767,0,1.0357142857142858,53,53,31,17852,0,5.483870790842878,allow
0,0.5,59093,0,0.5539568345323741,53,0,31,0,0,6.935483647242463,allow
0,0.5,65304,0,1.03,53,53,31,2754,0,6.51612882206036,allow
0,0.9333333333333333,51909,0,0.3001477104874446,443,443,361,57663,0,24.379501317508307,allow
0,0.5,56562,0,0.13239875389408098,53,53,30,8442,0,24.19999919333336,allow
0,0.5,56914,0,0.13137557959814528,53,53,30,41623,0,24.36666585444447,allow
0,0.5,55666,0,0.15165876777251186,53,53,30,48851,0,24.266665857777802,allow
0,0.5,64582,0,1.03,53,53,30,25024,0,6.733333108888896,allow
0,0.5,55994,0,1.0333333333333334,53,53,30,14780,0,6.066666464444451,allow
0,0.5,57263,0,1.0365853658536586,53,53,30,62100,0,5.533333148888895,allow
0,0.5,55205,0,1.0365853658536586,53,53,31,36429,0,5.354838536940692,allow
0,0.5,49547,0,1.0326086956521738,53,53,31,1649,0,5.999999806451619,allow
0,0.5,49242,0,1.0365853658536586,53,53,31,7199,0,5.354838536940692,allow
0,1.0,28176,1,66.0,34021,0,90,0,0,0.7333333251851853,allow
0,1.0,57470,0,163.0,6881,6881,1200,10120,0,0.13583333322013888,allow
0,0.5,60814,0,0.4277456647398844,443,443,3631,39150,0,0.20380060583756524,allow
0,0.5,55199,0,1.0285714285714285,53,53,30,58104,0,7.066666431111119,allow
0,0.5,59352,0,0.6705882352941176,53,53,31,59352,0,9.129031963579614,allow
0,1.0,49707,1,82.0,53,0,31,0,0,2.6451612049947997,allow
0,0.5,44967,0,0.8773584905660378,53,53,31,51774,0,6.387096568158175,allow
0,0.5,49806,0,0.6312056737588653,53,53,31,49806,0,7.3870965359001115,allow
0,0.5,38910,0,0.8773584905660378,53,53,31,21140,0,6.387096568158175,allow
0,1.0,64016,1,93.0,53,53,31,9177,0,2.9999999032258096,allow
0,0.5,27005,0,0.16470588235294117,30007,30007,31,41112,0,28.70967649323624,allow
0,0.5,55440,0,0.1409090909090909,53,53,31,49182,0,24.258063733610847,allow
0,0.5,64074,0,1.03,53,53,31,3754,0,6.51612882206036,allow
0,0.5,64678,0,0.13963963963963963,53,53,31,7690,0,24.451612114464126,allow
0,0.5,56729,0,0.6312056737588653,53,53,31,56729,0,7.3870965359001115,allow
0,0.5,50201,0,0.1445966514459665,53,53,31,18513,0,24.2258056701353,allow
0,0.5,55937,0,0.13963963963963963,53,53,31,44427,0,24.451612114464126,allow
0,0.5,55489,0,1.0326086956521738,53,53,31,54406,0,5.999999806451619,allow
0,0.5,64761,0,0.8264462809917356,53,53,31,64761,0,7.096773964620194,allow
0,0.5,55271,0,0.1445966514459665,53,53,31,61756,0,24.2258056701353,allow
0,0.5,47787,0,0.8773584905660378,53,53,31,24914,0,6.387096568158175,allow
0,0.5,56396,0,1.0333333333333334,53,53,31,44233,0,5.870967552549434,allow
0,0.5,52377,0,0.6312056737588653,53,53,31,52377,0,7.3870965359001115,allow
0,0.6862745098039216,41713,0,0.19376769447065847,443,443,130,59804,0,476.7923040246746,allow
0,0.5,20624,0,0.6312056737588653,53,53,31,20624,0,7.3870965359001115,allow
0,0.8888888888888888,43927,0,0.5777058279370952,443,443,136,42119,0,25.07352922740052,allow
0,1.0,57470,0,163.0,16721,16721,1200,16664,0,0.13583333322013888,allow
0,0.5,57146,0,1.030612244897959,53,53,31,31700,0,6.387096568158175,allow
0,0.5,64820,0,1.0319148936170213,53,53,31,13245,0,6.129032060353804,allow
0,0.5,57346,0,1.0297029702970297,53,53,31,4986,0,6.580644949011453,allow
0,1.0,27005,0,0.16470588235294117,30006,30006,31,32139,0,28.70967649323624,allow
0,0.5,49157,0,0.6312056737588653,53,53,31,49157,0,7.3870965359001115,allow
0,0.5,39029,0,0.8773584905660378,53,53,31,55192,0,6.387096568158175,allow
0,0.5,56487,0,0.15236686390532544,53,53,31,29660,0,25.09677338397505,allow
0,0.5,59583,0,0.6312056737588653,53,53,31,59583,0,7.3870965359001115,allow
0,1.3043478260869565,50298,0,1.2990600422021867,443,443,222,51193,0,53.981981738819904,allow
0,0.5,49334,0,1.032967032967033,53,53,31,23056,0,5.935483679500527,allow
0,28.0,57470,0,1782.0,42329,42329,1559,52817,0,1.1430404097863756,allow
0,0.5,59444,0,0.30319148936170215,53,53,31,35195,0,15.77419303954216,allow
0,0.5,40159,0,0.6312056737588653,53,53,31,40159,0,7.3870965359001115,allow
0,0.5,55855,0,0.6691729323308271,53,53,31,55855,0,7.12903202809574,allow
0,1.0,54786,0,66.0,30188,0,0,0,0,66000000.0,deny
0,1.0,46573,0,62.0,50584,0,0,0,0,62000000.0,deny
0,1.0,55074,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,443,0,100.0,3846,0,0,0,0,100000000.0,deny
0,1.0,47457,0,145.0,41615,0,0,0,0,145000000.0,deny
0,1.0,25536,0,146.0,50584,0,0,0,0,146000000.0,deny
0,1.0,36080,0,62.0,26467,0,0,0,0,62000000.0,deny
0,1.0,55072,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60026,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60021,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60019,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,55401,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55402,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,55400,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,60073,0,1.6975745325922182,80,80,141,45095,0,75.71631151974248,allow
0,0.5,49767,0,0.13395638629283488,53,53,30,52894,0,24.233332525555582,allow
0,0.5,38591,0,0.35172413793103446,53,53,30,55685,0,13.033332898888903,allow
0,0.5,55325,0,1.0891089108910892,53,53,30,50233,0,6.999999766666674,allow
0,0.5,57263,0,1.048780487804878,53,53,30,12000,0,5.566666481111117,allow
0,0.5,55489,0,1.108695652173913,53,53,30,32012,0,6.433333118888896,allow
0,0.5388739946380697,60611,0,0.04597110487657142,443,443,211,2263,0,2266.9715532371015,allow
0,0.9,61419,0,0.14862068965517242,443,443,28,15902,0,237.89284864668397,allow
0,1.25,50324,0,1.5150812064965198,80,80,15,23988,0,72.199995186667,allow
0,0.3448275862068966,59982,0,0.022579484221476147,80,80,143,63868,0,1450.4755143323391,allow
0,0.5,55600,0,1.032967032967033,53,53,30,57524,0,6.1333331288888955,allow
0,0.5057833859095688,50820,0,0.029262993655228376,443,443,250,64516,1,11040.191955839233,allow
0,0.6142857142857143,60610,0,0.054748534124896504,443,443,211,53274,0,887.4786687797219,allow
0,0.5,55485,0,0.918918918918919,53,53,30,64726,0,7.066666431111119,allow
0,0.5,59324,0,0.582089552238806,53,53,30,10357,0,7.033333098888897,allow
0,0.5,54962,0,1.096774193548387,53,53,30,15807,0,6.466666451111118,allow
0,1.0128205128205128,49226,0,0.2585068562722194,443,443,96,49226,0,1238.9895704271921,allow
0,0.8333333333333334,50688,0,0.8377581120943953,5222,5222,29,17560,0,21.44827512247327,allow
0,1.0,63819,0,70.0,18445,18445,4,34551,0,17.499995625001095,allow
0,1.0,63820,0,70.0,27441,27441,4,46760,0,17.499995625001095,allow
0,0.8571428571428571,44792,0,1.5165048543689321,80,80,16,52125,0,80.93749494140656,allow
0,0.5,56767,0,1.119047619047619,53,53,30,58838,0,5.89999980333334,allow
0,1.0,63817,0,70.0,50808,50808,4,64390,0,17.499995625001095,allow
0,1.0,63816,0,70.0,2073,2073,4,59297,0,17.499995625001095,allow
0,0.8333333333333334,59944,0,1.3877551020408163,80,80,15,15920,0,70.1333286577781,allow
0,0.5790378006872853,50826,0,0.03861969663996113,443,443,218,44270,0,3765.458698323584,allow
0,0.8,54705,0,0.18658188993641744,443,443,15,23468,0,360.7333092844461,allow
0,0.5,60417,0,0.7368421052631579,55100,55100,5,62868,0,32.79999344000131,allow
0,0.5,49513,0,1.0303030303030303,53,53,29,63183,0,6.89655148632581,allow
0,0.5,55431,0,1.0736842105263158,53,53,29,52036,0,6.758620456599294,allow
0,0.5,59878,0,0.35172413793103446,53,53,29,26296,0,13.482758155766959,allow
0,0.5,65037,0,1.0891089108910892,53,53,29,26531,0,7.241379060642101,allow
0,0.15394828791055207,62330,0,0.010357434066771674,443,443,170,31152,1,125653.44631968561,allow
0,0.5,49498,0,0.14664586583463338,53,53,29,63118,0,25.310343954815725,allow
0,0.5,59010,0,0.14580467675378267,53,53,29,59010,0,28.689654183115373,allow
0,0.7201834862385321,39095,0,0.04089078465103334,443,443,82,56882,0,3785.3901977391442,allow
0,0.5,56227,0,1.096774193548387,53,53,30,39156,0,6.466666451111118,allow
0,0.5,64592,0,1.1,53,53,30,58811,0,6.966666434444452,allow
0,0.5,56512,0,1.0617283950617284,53,53,29,8579,0,5.724137733650423,allow
0,0.9,61420,0,0.22044358727097396,443,443,28,13668,0,225.96427764413292,allow
0,1.3333333333333333,36785,0,2.125,443,443,26,22172,0,69.19230503106519,allow
0,0.5,57362,0,1.119047619047619,53,53,30,38084,0,5.89999980333334,allow
0,0.5,65304,0,1.1,53,53,30,18529,0,6.966666434444452,allow
0,0.5,56183,0,1.0930232558139534,53,53,30,22164,0,5.9666664677777845,allow
0,0.5,56710,0,1.0851063829787233,53,53,30,13287,0,6.49999978333334,allow
0,0.5,57394,0,1.108695652173913,53,53,30,63615,0,6.433333118888896,allow
0,0.5,55199,0,1.0476190476190477,53,53,30,63151,0,7.133333095555563,allow
0,0.8125,50226,0,0.1771874238362174,80,80,278,43900,0,34.744604191566175,allow
0,2.0,51840,0,70.0,34678,34678,8,2661,0,8.749998906250138,allow
0,2.0,51824,0,66.0,53021,53021,8,25345,0,8.24999896875013,allow
0,1.25,61417,0,0.33197167755991286,443,443,28,31390,0,174.64285090561245,allow
0,0.9,61414,0,0.20668108627733717,443,443,28,14574,0,179.28570788265327,allow
0,1.0,60033,0,1.6327474560592043,443,443,142,16938,0,20.0352111265126,allow
0,1.2,60045,0,1.965376782077393,80,80,142,49980,0,10.246478801081135,allow
0,0.5,55410,0,0.918918918918919,53,53,30,52970,0,7.066666431111119,allow
0,0.5,54962,0,1.096774193548387,53,53,30,25167,0,6.466666451111118,allow
0,1.0,60095,0,1.6464646464646464,443,443,140,60308,0,16.835714165459184,allow
0,1.1666666666666667,56606,0,0.2029327699763887,443,443,20,53334,0,483.94997580250117,allow
0,0.8333333333333334,59991,0,1.2457142857142858,443,443,143,45209,0,35.720279470487554,allow
0,0.5,60543,0,0.582089552238806,53,53,30,6634,0,7.033333098888897,allow
0,1.2,38639,0,0.9882352941176471,80,80,15,55224,0,67.53332883111142,allow
0,1.3333333333333333,36786,0,2.123263888888889,443,443,26,50412,0,69.15384349408293,allow
0,1.0,60091,0,1.0353697749196142,443,443,140,19389,0,18.078571299438778,allow
0,0.75,55655,0,0.6881028938906752,53,53,57,4325,0,9.19298229485996,allow
0,1.0,60061,0,0.8056497175141243,443,443,141,58385,0,22.659574307378907,allow
0,0.8571428571428571,60011,0,0.8110202324580285,443,443,143,19677,0,58.832167420754075,allow
0,0.46075085324232085,60063,0,0.021872786513670493,443,443,141,64614,0,3069.524800925356,allow
0,0.5,49991,0,1.0515463917525774,53,53,30,12205,0,6.599999780000007,allow
0,1.0,60007,0,1.4402789886660854,443,443,143,50307,0,19.56643342960536,allow
0,0.6666666666666666,64854,0,0.07588279489105935,53,53,50,12372,0,28.619999427600014,allow
0,1.3333333333333333,63811,0,1.5609756097560976,80,80,15,47846,0,20.933331937777872,allow
0,0.5,55772,0,0.6875,53,53,30,24055,0,8.966666367777787,allow
0,0.6666666666666666,55771,0,0.5268817204301075,53,53,52,21538,0,5.442307587647932,allow
0,0.5,49316,0,1.032967032967033,53,53,30,61603,0,6.1333331288888955,allow
0,0.5,65446,0,1.036144578313253,53,53,30,11171,0,5.59999981333334,allow
0,0.5,57362,0,1.119047619047619,53,53,30,3531,0,5.89999980333334,allow
0,0.6666666666666666,55027,0,0.3333333333333333,53,53,58,65292,0,5.913793001486328,allow
0,0.5,65206,0,1.048780487804878,53,53,30,46359,0,5.566666481111117,allow
0,0.5,57281,0,1.1058823529411765,53,53,30,14335,0,5.933333135555562,allow
0,0.5,57685,0,0.45263157894736844,53,53,30,47518,0,9.16666636111112,allow
0,0.5,56767,0,1.119047619047619,53,53,30,32268,0,5.89999980333334,allow
0,0.5,56511,0,1.0303030303030303,53,53,30,32498,0,6.666666444444451,allow
0,0.5,61700,0,0.7350427350427351,53,0,30,0,0,6.733333108888896,allow
0,0.5,50067,0,1.119047619047619,53,53,30,31624,0,5.89999980333334,allow
0,0.5,64381,0,1.0515463917525774,53,53,30,26257,0,6.599999780000007,allow
0,0.5,64582,0,1.1,53,53,30,17757,0,6.966666434444452,allow
0,1.0,55450,0,102.0,53,53,30,2536,0,3.3999998866666705,allow
0,0.5,55475,0,0.13603473227206947,53,53,30,23006,0,26.13333246222225,allow
0,1.3333333333333333,47370,0,1.4893617021276595,443,443,75,20985,0,4.666666604444446,allow
0,1.0,50315,0,0.42995839112343964,80,80,56,20802,0,18.39285681441327,allow
0,1.0,34331,0,2.04070796460177,443,443,26,8773,0,66.03845899852081,allow
0,1.0,34330,0,2.04070796460177,443,443,26,44282,0,66.03845899852081,allow
0,1.0,60055,0,1.1375807940904894,443,443,141,24328,0,16.411347401337963,allow
0,1.1111111111111112,60065,0,0.6518595041322314,443,443,141,12163,0,45.35460960741412,allow
0,0.9166666666666666,60367,0,0.2478764478764479,443,443,63,45021,0,76.93650671529355,allow
0,0.5,60605,0,0.45263157894736844,53,53,30,5384,0,9.16666636111112,allow
0,0.75,56533,0,0.6915254237288135,53,53,30,11547,0,16.599999446666686,allow
0,0.5,56266,0,1.2592592592592593,53,53,30,53849,0,6.066666464444451,allow
0,0.5,55199,0,1.0476190476190477,53,53,30,8107,0,7.133333095555563,allow
0,0.5,56809,0,1.048780487804878,53,53,30,37625,0,5.566666481111117,allow
0,1.1111111111111112,61411,0,0.2302936630602782,443,443,28,46300,0,170.53570819515326,allow
0,1.0,60085,0,1.2545045045045045,443,443,141,22950,0,7.092198531261004,allow
0,1.1428571428571428,60047,0,2.08187134502924,80,80,142,39100,0,18.549295644019047,allow
0,0.75,60067,0,0.15392807405586958,443,443,141,11544,0,99.89361631281123,allow
0,0.6666666666666666,60003,0,0.27593914202807623,443,443,143,18889,0,227.5384599472835,allow
0,1.0,60060,0,0.47868956743002544,443,443,141,7904,0,32.96453877330114,allow
0,0.5,57281,0,1.1058823529411765,53,53,30,55108,0,5.933333135555562,allow
